"GEO_ID","NAME","YEAR","zip_code","vets_popcount","nonvets_pop_count","total_labor_force_percent","vets_labor_force_percent","nonvets_labor_force_percent","total_labor_force_count","vets_labor_force_count","nonvets_labor_force_count","total_unemp_rate_percent","vets_unemp_rate_percent","nonvets_unemp_rate_percent","total_pov_count","total_pov_percent","vets_pov_count","vets_pov_percent","nonvets_pov_count","nonvets_pov_percent","total_dis_count","total_dis_percent","vet_dis_count","vet_dis_percent","nonvet_dis_count","nonvet_dis_percent","drop_zip","zero_flag"
"860Z200US12912","ZCTA5 12912","2024","12912",0,135,73.2,53.8,73.8,646,14,632,6,0,6.2,77,5.5,0,0,77,6.1,302,21.6,45,33.3,257,20.3,FALSE,0
"860Z200US12913","ZCTA5 12913","2024","12913",0,68,83,84.4,82.8,477,38,439,4.6,0,5,71,9.6,4,5.9,67,10,109,14.8,16,23.5,93,13.9,FALSE,0
"860Z200US12914","ZCTA5 12914","2024","12914",0,20,58.6,100,58,266,6,260,6,0,6.2,95,15.5,3,15,92,15.6,231,37.8,3,15,228,38.6,FALSE,0
"860Z200US12915","ZCTA5 12915","2024","12915",0,17,59.6,0,88.6,31,0,31,0,0,0,0,0,0,0,0,0,4,7.3,0,0,4,10.5,FALSE,0
"860Z200US12916","ZCTA5 12916","2024","12916",0,93,73.1,94.7,72.4,910,36,874,6.4,0,6.6,269,16.6,2,2.2,267,17.5,265,16.4,33,35.5,232,15.2,FALSE,0
"860Z200US12917","ZCTA5 12917","2024","12917",0,49,70.5,71.4,70.4,492,20,472,1.6,0,1.7,140,16.1,8,16.3,132,16.1,183,21.1,6,12.2,177,21.6,FALSE,0
"860Z200US12918","ZCTA5 12918","2024","12918",0,241,92.7,89.1,93,1371,106,1265,0,0,0,28,1.5,0,0,28,1.7,379,19.7,125,51.9,254,15.1,FALSE,0
"860Z200US12919","ZCTA5 12919","2024","12919",0,119,73.9,68.7,74.2,1211,57,1154,6.6,19.3,6,297,13.2,38,31.9,259,12.1,329,14.6,25,21,304,14.2,FALSE,0
"860Z200US12920","ZCTA5 12920","2024","12920",0,193,73,86.4,71.8,1079,102,977,2.8,2.9,2.8,261,13.2,20,10.4,241,13.5,442,22.3,56,29,386,21.6,FALSE,0
"860Z200US12921","ZCTA5 12921","2024","12921",0,230,73,81,72,999,132,867,6,0,6.9,168,9.5,0,0,168,11,277,15.7,64,27.8,213,13.9,FALSE,0
"860Z200US12922","ZCTA5 12922","2024","12922",0,3,53.3,100,48.1,16,3,13,0,0,0,0,0,0,0,0,0,1,2.3,0,0,1,2.5,FALSE,0
"860Z200US12923","ZCTA5 12923","2024","12923",0,13,72.5,50,72.9,229,3,226,15.7,0,15.9,91,21.4,0,0,91,22.1,88,20.7,7,53.8,81,19.7,FALSE,0
"860Z200US12924","ZCTA5 12924","2024","12924",0,9,68.3,100,67.3,200,9,191,45,0,47.1,10,3.4,0,0,10,3.5,48,16.4,0,0,48,16.9,FALSE,0
"860Z200US12926","ZCTA5 12926","2024","12926",0,117,78.6,95.8,77.7,1109,69,1040,2.4,0,2.6,299,16.4,7,6,292,17.2,315,17.3,31,26.5,284,16.7,FALSE,0
"860Z200US12927","ZCTA5 12927","2024","12927",0,24,62.4,0,64.2,106,0,106,1.9,0,1.9,14,4.9,0,0,14,5.4,97,34.3,9,37.5,88,34,FALSE,0
"860Z200US12928","ZCTA5 12928","2024","12928",0,112,81.7,68.4,81.9,1039,13,1026,11.5,0,11.6,137,7.8,3,2.7,134,8.2,372,21.2,79,70.5,293,17.9,FALSE,0
"860Z200US12929","ZCTA5 12929","2024","12929",0,89,16.9,50,16.1,402,27,375,10.2,0,10.9,95,15.3,12,16.9,83,15.1,52,8.4,21,29.6,31,5.7,FALSE,0
"860Z200US12930","ZCTA5 12930","2024","12930",0,42,75.7,44.4,76.3,362,4,358,2.2,0,2.2,75,10.8,13,31,62,9.5,146,21,14,33.3,132,20.2,FALSE,0
"860Z200US12932","ZCTA5 12932","2024","12932",0,134,71.6,56.8,72.7,466,25,441,2.4,0,2.5,152,15,20,16,132,14.8,198,19.5,47,37.6,151,17,FALSE,0
"860Z200US12934","ZCTA5 12934","2024","12934",0,63,80.5,69.2,80.8,447,9,438,1.3,0,1.4,87,10.1,0,0,87,10.9,193,22.4,21,33.3,172,21.5,FALSE,0
"860Z200US12935","ZCTA5 12935","2024","12935",0,118,61.2,40.4,62.7,447,19,428,1.1,0,1.2,93,9.7,11,9.3,82,9.7,224,23.3,80,67.8,144,17,FALSE,0
"860Z200US12936","ZCTA5 12936","2024","12936",0,19,70,100,69.4,297,9,288,3.7,0,3.8,77,13,0,0,77,13.4,121,20.4,4,21.1,117,20.4,FALSE,0
"860Z200US12937","ZCTA5 12937","2024","12937",0,86,77.4,86.4,77.1,534,19,515,0.9,0,1,168,17.7,11,12.8,157,18.2,190,20,39,45.3,151,17.5,FALSE,0
"860Z200US12939","ZCTA5 12939","2024","12939",0,12,91,0,93.5,101,0,101,0,0,0,21,12.6,0,0,21,13.5,32,19.2,3,25,29,18.7,FALSE,0
"860Z200US12941","ZCTA5 12941","2024","12941",0,120,80.5,64.7,81.4,730,33,697,1.5,0,1.6,85,6.6,0,0,85,7.3,361,28,19,15.8,342,29.3,FALSE,0
"860Z200US12942","ZCTA5 12942","2024","12942",0,65,89.1,66.7,93.6,236,30,206,0,0,0,7,1.6,3,4.6,4,1.1,37,8.6,18,27.7,19,5.2,FALSE,0
"860Z200US12943","ZCTA5 12943","2024","12943",0,4,65.2,0,65.2,90,0,90,0,0,0,19,8.5,0,0,19,8.6,17,7.6,0,0,17,7.7,FALSE,0
"860Z200US12944","ZCTA5 12944","2024","12944",0,198,76.5,72.1,76.6,1673,49,1624,5.9,0,6.1,440,14.9,27,13.6,413,14.9,554,18.7,98,49.5,456,16.5,FALSE,0
"860Z200US12945","ZCTA5 12945","2024","12945",0,58,88.8,100,88,174,12,162,0,0,0,9,3,0,0,9,3.6,48,15.7,39,67.2,9,3.6,FALSE,0
"860Z200US12946","ZCTA5 12946","2024","12946",0,213,84.6,100,84.2,2582,88,2494,1.2,0,1.2,386,9.5,37,17.4,349,9.1,579,14.3,80,37.6,499,13,FALSE,0
"860Z200US12950","ZCTA5 12950","2024","12950",0,106,68.2,100,61.3,272,71,201,2.9,0,4,18,3.5,0,0,18,4.4,141,27.5,10,9.6,131,32.1,FALSE,0
"860Z200US12952","ZCTA5 12952","2024","12952",0,0,63.5,0,63.5,113,0,113,9.7,0,9.7,44,20.4,0,0,44,20.4,39,18.1,0,0,39,18.1,FALSE,1
"860Z200US12953","ZCTA5 12953","2024","12953",0,762,55.1,56.6,55.1,4847,256,4591,2.8,0,3,1373,16.5,141,19.5,1232,16.2,1735,20.8,247,34.1,1488,19.5,FALSE,0
"860Z200US12955","ZCTA5 12955","2024","12955",0,22,71.1,61.5,71.5,229,8,221,0,0,0,48,11.6,5,22.7,43,11,73,17.7,11,50,62,15.9,FALSE,0
"860Z200US12956","ZCTA5 12956","2024","12956",0,36,60.6,0,60.6,409,0,409,0,0,0,82,8,9,25,73,7.4,136,13.3,20,55.6,116,11.8,FALSE,0
"860Z200US12957","ZCTA5 12957","2024","12957",0,134,85.8,100,85,892,51,841,9.4,0,10,310,23,28,20.9,282,23.2,386,28.6,73,54.5,313,25.8,FALSE,0
"860Z200US12958","ZCTA5 12958","2024","12958",0,113,75.9,100,74.5,812,60,752,3.6,0,3.9,108,7.6,0,0,108,8.3,363,25.6,38,33.6,325,24.9,FALSE,0
"860Z200US12959","ZCTA5 12959","2024","12959",0,116,73.5,41.4,75.4,776,24,752,3.4,0,3.5,158,11.2,23,19.8,135,10.4,296,21,38,32.8,258,19.9,FALSE,0
"860Z200US12960","ZCTA5 12960","2024","12960",0,16,91.2,100,90.9,508,16,492,0,0,0,25,2.7,0,0,25,2.7,152,16.2,0,0,152,16.5,FALSE,0
"860Z200US12962","ZCTA5 12962","2024","12962",0,308,74.2,65.5,74.5,2353,55,2298,0.8,0,0.9,338,7.8,0,0,338,8.4,859,19.9,93,30.2,766,19.1,FALSE,0
"860Z200US12964","ZCTA5 12964","2024","12964",0,8,71.9,100,67.9,23,4,19,17.4,0,21.1,12,19,0,0,12,21.8,3,4.8,0,0,3,5.5,FALSE,0
"860Z200US12965","ZCTA5 12965","2024","12965",0,22,84.9,100,84.7,185,3,182,2.2,0,2.2,19,6.6,0,0,19,7.2,90,31.4,17,77.3,73,27.5,FALSE,0
"860Z200US12966","ZCTA5 12966","2024","12966",0,204,78,74.2,78.5,1158,115,1043,2.5,0,2.8,239,12.4,3,1.5,236,13.7,490,25.5,89,43.6,401,23.3,FALSE,0
"860Z200US12967","ZCTA5 12967","2024","12967",0,54,72,90.9,71.4,539,20,519,0.9,0,1,102,11.5,8,14.8,94,11.3,159,17.9,21,38.9,138,16.5,FALSE,0
"860Z200US12969","ZCTA5 12969","2024","12969",0,55,48.3,0,54.8,69,0,69,27.5,0,27.5,33,13.7,6,10.9,27,14.5,75,31.1,16,29.1,59,31.7,FALSE,0
"860Z200US12970","ZCTA5 12970","2024","12970",0,21,59.9,100,59.7,518,3,515,9.7,0,9.7,18,4.6,0,0,18,4.8,31,7.8,3,14.3,28,7.5,FALSE,0
"860Z200US12972","ZCTA5 12972","2024","12972",0,250,84.4,83.7,84.4,3676,118,3558,1.4,0,1.5,414,7.6,0,0,414,8,1162,21.5,76,30.4,1086,21,FALSE,0
"860Z200US12973","ZCTA5 12973","2024","12973",0,2,81.2,0,81.2,82,0,82,8.5,0,8.5,6,4.9,0,0,6,5,16,13.1,0,0,16,13.3,FALSE,0
"860Z200US12974","ZCTA5 12974","2024","12974",0,156,41.4,0,43.2,349,0,349,5.4,0,5.4,422,29,32,20.5,390,30,636,43.7,97,62.2,539,41.5,FALSE,0
"860Z200US12975","ZCTA5 12975","2024","12975",0,5,100,100,100,25,5,20,0,0,0,0,0,0,0,0,0,26,35.1,0,0,26,37.7,FALSE,0
"860Z200US12976","ZCTA5 12976","2024","12976",0,5,65.7,0,65.7,44,0,44,0,0,0,11,8.5,0,0,11,8.8,31,23.8,0,0,31,24.8,FALSE,0
"860Z200US12977","ZCTA5 12977","2024","12977",0,16,3.6,0,3.7,42,0,42,0,0,0,0,0,0,0,0,0,10,19.2,0,0,10,19.2,FALSE,0
"860Z200US12978","ZCTA5 12978","2024","12978",0,25,76,0,76,95,0,95,0,0,0,25,9.1,0,0,25,10,94,34.2,15,60,79,31.6,FALSE,0
"860Z200US12979","ZCTA5 12979","2024","12979",0,174,74.7,86.2,73.9,1026,75,951,3.9,0,4.2,248,13,18,10.3,230,13.2,346,18.1,31,17.8,315,18.1,FALSE,0
"860Z200US12980","ZCTA5 12980","2024","12980",0,75,79.4,87.1,78.9,447,27,420,11.4,0,12.1,107,11.8,0,0,107,12.8,219,24.1,29,38.7,190,22.8,FALSE,0
"860Z200US12981","ZCTA5 12981","2024","12981",0,91,79.9,52,80.5,925,13,912,0,0,0,221,14.7,21,23.1,200,14.1,209,13.9,51,56,158,11.2,FALSE,0
"860Z200US12983","ZCTA5 12983","2024","12983",0,511,79.7,99.1,78.6,3366,225,3141,3.2,0,3.4,818,13.6,24,4.7,794,14.5,1019,17,112,22,907,16.5,FALSE,0
"860Z200US12985","ZCTA5 12985","2024","12985",0,126,66.7,45.6,72.1,299,41,258,3,0,3.5,107,15.6,0,0,107,19.1,229,33.4,71,56.3,158,28.3,FALSE,0
"860Z200US12986","ZCTA5 12986","2024","12986",0,328,66,63.1,66.2,1930,77,1853,2.2,0,2.3,618,14.4,5,1.5,613,15.4,1040,24.2,59,18.2,981,24.7,FALSE,0
"860Z200US12987","ZCTA5 12987","2024","12987",0,19,87.7,100,85.1,71,14,57,0,0,0,32,32,0,0,32,39.5,28,28,5,26.3,23,28.4,FALSE,0
"860Z200US12989","ZCTA5 12989","2024","12989",0,57,79,100,78.3,455,19,436,0.2,0,0.2,136,14.7,2,3.5,134,15.5,173,18.7,19,33.3,154,17.8,FALSE,0
"860Z200US12992","ZCTA5 12992","2024","12992",0,370,81.8,64.9,83.3,2381,148,2233,3.9,0,4.1,333,8.8,7,1.9,326,9.5,581,15.4,90,24.3,491,14.4,FALSE,0
"860Z200US12993","ZCTA5 12993","2024","12993",0,201,84.1,78.4,84.8,835,91,744,11.5,0,12.9,158,10.2,4,2,154,11.5,327,21.2,64,31.8,263,19.6,FALSE,0
"860Z200US12996","ZCTA5 12996","2024","12996",0,70,80.4,100,80.1,863,12,851,1.6,0,1.6,196,12.2,0,0,196,12.7,234,14.5,27,38.6,207,13.5,FALSE,0
"860Z200US12997","ZCTA5 12997","2024","12997",0,83,81.8,38,84.8,642,19,623,0,0,0,44,4.3,0,0,44,4.7,124,12.2,30,36.1,94,10,FALSE,0
"860Z200US12998","ZCTA5 12998","2024","12998",0,26,79.5,100,76.9,155,22,133,11,77.3,0,35,13.7,0,0,35,15.2,46,18,4,15.4,42,18.3,FALSE,0
"860Z200US13020","ZCTA5 13020","2024","13020",0,0,85.3,0,85.3,29,0,29,0,0,0,5,10.9,0,0,5,10.9,3,6.5,0,0,3,6.5,FALSE,1
"860Z200US13021","ZCTA5 13021","2024","13021",0,1950,77.8,68.3,78.1,16503,520,15983,4.2,1.7,4.3,3939,13.5,107,5.8,3832,14,4713,16.1,545,29.6,4168,15.2,FALSE,0
"860Z200US13024","ZCTA5 13024","2024","13024",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0
"860Z200US13026","ZCTA5 13026","2024","13026",0,51,75.5,92.3,75.3,839,12,827,3.3,0,3.4,60,6.1,2,3.9,58,6.2,139,14.2,21,41.2,118,12.7,FALSE,0
"860Z200US13027","ZCTA5 13027","2024","13027",0,1372,83.4,78.9,83.5,16976,352,16624,3.2,0,3.3,1802,6.7,97,7.3,1705,6.7,3778,14.1,385,28.9,3393,13.3,FALSE,0
"860Z200US13028","ZCTA5 13028","2024","13028",0,101,66.3,97.9,60.8,421,92,329,1.4,0,1.8,183,22.5,2,2,181,25.4,203,24.9,2,2,201,28.2,FALSE,0
"860Z200US13029","ZCTA5 13029","2024","13029",0,368,81.3,89,81,3624,162,3462,6,0,6.3,466,8,0,0,466,8.5,1126,19.2,135,36.7,991,18.1,FALSE,0
"860Z200US13030","ZCTA5 13030","2024","13030",0,221,76.1,78.7,76,1493,59,1434,5.7,0,5.9,257,9.3,18,8.1,239,9.4,463,16.8,63,28.5,400,15.8,FALSE,0
"860Z200US13031","ZCTA5 13031","2024","13031",0,831,82.1,75.9,82.4,7609,284,7325,2.5,0,2.6,841,6.5,61,7.3,780,6.4,1985,15.3,223,26.8,1762,14.5,FALSE,0
"860Z200US13032","ZCTA5 13032","2024","13032",0,897,73.5,78.5,73.2,5677,314,5363,4.9,4.1,5,801,7.6,29,3.2,772,8,1851,17.6,293,32.7,1558,16.2,FALSE,0
"860Z200US13033","ZCTA5 13033","2024","13033",0,209,78.1,81.2,77.9,1770,112,1658,5.2,3.6,5.3,200,7.1,10,4.8,190,7.3,407,14.4,52,24.9,355,13.6,FALSE,0
"860Z200US13034","ZCTA5 13034","2024","13034",0,126,84.1,46.3,85.4,996,19,977,4.3,0,4.4,101,6.3,2,1.6,99,6.7,238,14.8,37,29.4,201,13.6,FALSE,0
"860Z200US13035","ZCTA5 13035","2024","13035",0,526,73.5,91.1,72.7,3784,215,3569,5.1,5.6,5.1,329,5.4,12,2.3,317,5.7,805,13.2,160,30.4,645,11.5,FALSE,0
"860Z200US13036","ZCTA5 13036","2024","13036",0,677,78.8,74.8,79.1,4333,309,4024,8.4,20.4,7.5,578,8.3,64,9.5,514,8.2,1106,15.9,165,24.4,941,15,FALSE,0
"860Z200US13037","ZCTA5 13037","2024","13037",0,540,75,93.7,73.9,4204,295,3909,4.1,0,4.4,595,8.1,24,4.4,571,8.4,1035,14.1,146,27,889,13.1,FALSE,0
"860Z200US13039","ZCTA5 13039","2024","13039",0,834,83.4,86.1,83.3,8739,385,8354,3.6,3.4,3.6,858,6.5,37,4.4,821,6.7,1490,11.3,145,17.4,1345,10.9,FALSE,0
"860Z200US13040","ZCTA5 13040","2024","13040",0,154,79.7,73.3,80.1,1242,77,1165,8.2,1.3,8.7,222,11.1,11,7.1,211,11.5,410,20.6,46,29.9,364,19.8,FALSE,0
"860Z200US13041","ZCTA5 13041","2024","13041",0,738,89.7,99.3,89,6341,455,5886,5,2.4,5.1,188,2,0,0,188,2.2,1265,13.7,164,22.2,1101,12.9,FALSE,0
"860Z200US13042","ZCTA5 13042","2024","13042",0,138,80,91.4,79.5,727,32,695,7.6,0,7.9,78,5.3,2,1.4,76,5.7,305,20.6,57,41.3,248,18.4,FALSE,0
"860Z200US13044","ZCTA5 13044","2024","13044",0,340,80.2,79.7,80.3,1328,216,1112,8.4,0,10,269,12.4,128,37.6,141,7.7,468,21.6,173,50.9,295,16.1,FALSE,0
"860Z200US13045","ZCTA5 13045","2024","13045",0,1041,70.1,75.2,70,13648,448,13200,4.2,0,4.4,3354,16.5,130,12.6,3224,16.7,3538,17.4,270,26.2,3268,17,FALSE,0
"860Z200US13052","ZCTA5 13052","2024","13052",0,111,68.9,96.5,67.3,734,55,679,1.8,0,1.9,101,7.1,22,19.8,79,6,268,18.8,21,18.9,247,18.8,FALSE,0
"860Z200US13053","ZCTA5 13053","2024","13053",0,211,67.6,71.4,67.4,2094,85,2009,5.9,0,6.1,575,16.4,0,0,575,17.4,636,18.1,70,33.2,566,17.1,FALSE,0
"860Z200US13054","ZCTA5 13054","2024","13054",0,143,83.8,75.6,84.4,584,34,550,0.9,0,0.9,46,4.7,3,2.1,43,5.2,196,20.1,52,36.4,144,17.3,FALSE,0
"860Z200US13057","ZCTA5 13057","2024","13057",0,787,82.5,87.7,82.3,7016,285,6731,3.3,0,3.4,841,7.5,19,2.4,822,7.8,1591,14.1,169,21.7,1422,13.5,FALSE,0
"860Z200US13060","ZCTA5 13060","2024","13060",0,102,80.4,76.5,80.4,1292,13,1279,2.6,0,2.7,293,13.7,0,0,293,14.4,322,15,15,14.7,307,15,FALSE,0
"860Z200US13061","ZCTA5 13061","2024","13061",0,46,81.2,76.2,81.4,323,16,307,3.1,0,3.3,31,5.3,0,0,31,5.7,59,10,18,39.1,41,7.6,FALSE,0
"860Z200US13062","ZCTA5 13062","2024","13062",0,17,73.2,100,67.5,71,17,54,0,0,0,42,23.6,0,0,42,26.1,14,7.9,0,0,14,8.7,FALSE,0
"860Z200US13063","ZCTA5 13063","2024","13063",0,83,80,100,79.1,717,41,676,5.4,0,5.8,60,4.4,0,0,60,4.6,222,16.1,16,19.3,206,15.9,FALSE,0
"860Z200US13065","ZCTA5 13065","2024","13065",0,40,100,100,100,80,40,40,0,0,0,0,0,0,0,0,0,40,50,40,100,0,0,FALSE,0
"860Z200US13066","ZCTA5 13066","2024","13066",0,575,81.4,88.7,81.1,5441,211,5230,1.9,0,1.9,567,5.8,21,3.7,546,5.9,1337,13.7,105,18.3,1232,13.4,FALSE,0
"860Z200US13068","ZCTA5 13068","2024","13068",0,282,79.3,44.4,81.9,2414,91,2323,4.9,0,5.1,281,7.3,0,0,281,7.9,579,15.1,119,42.2,460,12.9,FALSE,0
"860Z200US13069","ZCTA5 13069","2024","13069",0,1375,73.3,76.7,73.2,10009,565,9444,4.7,0,5,3113,17.9,99,7.2,3014,18.8,3578,20.5,295,21.5,3283,20.5,FALSE,0
"860Z200US13071","ZCTA5 13071","2024","13071",0,40,77.2,100,76.3,372,18,354,1.9,0,2,53,8.5,5,12.5,48,8.2,64,10.2,0,0,64,10.9,FALSE,0
"860Z200US13072","ZCTA5 13072","2024","13072",0,45,66,46.7,67.3,315,14,301,2.5,0,2.7,99,16.5,10,22.2,89,16,135,22.5,4,8.9,131,23.6,FALSE,0
"860Z200US13073","ZCTA5 13073","2024","13073",0,513,80.6,45.2,84.3,2778,146,2632,3.2,0,3.4,418,9.1,4,0.8,414,10.1,755,16.4,76,15.4,679,16.6,FALSE,0
"860Z200US13074","ZCTA5 13074","2024","13074",0,330,66.9,46.4,68,1849,65,1784,5.2,0,5.4,385,10.7,0,0,385,11.8,430,12,91,27.6,339,10.4,FALSE,0
"860Z200US13076","ZCTA5 13076","2024","13076",0,81,85.8,100,85.3,1846,69,1777,1.6,21.7,0.8,249,10.7,0,0,249,11.1,360,15.5,12,14.8,348,15.5,FALSE,0
"860Z200US13077","ZCTA5 13077","2024","13077",0,460,84.2,75.7,84.7,3145,156,2989,2.5,0,2.7,297,5.7,0,0,297,6.2,680,13,184,40,496,10.4,FALSE,0
"860Z200US13078","ZCTA5 13078","2024","13078",0,360,79.9,76.9,80,4509,110,4399,6.3,12.7,6.1,424,5.7,6,1.8,418,5.9,755,10.2,100,30.1,655,9.3,FALSE,0
"860Z200US13080","ZCTA5 13080","2024","13080",0,208,87.4,92.2,87.2,1643,83,1560,1.3,0,1.3,257,9.6,15,7.2,242,9.8,497,18.6,65,31.3,432,17.5,FALSE,0
"860Z200US13081","ZCTA5 13081","2024","13081",0,74,82.5,55.6,85,528,30,498,0.6,0,0.6,50,5.5,7,9.5,43,5.2,101,11.2,21,28.4,80,9.6,FALSE,0
"860Z200US13082","ZCTA5 13082","2024","13082",0,281,81.5,96.2,80.9,2027,100,1927,6,0,6.3,292,8.5,13,4.6,279,8.8,453,13.2,75,26.7,378,12,FALSE,0
"860Z200US13083","ZCTA5 13083","2024","13083",0,99,80.5,77.1,80.6,908,27,881,7.6,48.1,6.4,244,17,2,2,242,18.1,265,18.4,30,30.3,235,17.5,FALSE,0
"860Z200US13084","ZCTA5 13084","2024","13084",0,163,79,100,78.4,1854,73,1781,3.4,0,3.5,202,6.1,0,0,202,6.4,511,15.3,56,34.4,455,14.3,FALSE,0
"860Z200US13087","ZCTA5 13087","2024","13087",0,19,100,0,100,28,0,28,0,0,0,20,18.2,11,57.9,9,9.9,10,9.1,0,0,10,11,FALSE,0
"860Z200US13088","ZCTA5 13088","2024","13088",0,1169,82.8,89.8,82.5,11067,509,10558,5.5,11.6,5.2,1592,8.8,18,1.5,1574,9.2,3333,18.3,465,39.9,2868,16.8,FALSE,0
"860Z200US13090","ZCTA5 13090","2024","13090",0,1426,81.6,84.3,81.5,14660,622,14038,3.1,3.9,3,1985,8.7,67,4.7,1918,8.9,3435,15,416,29.2,3019,14.1,FALSE,0
"860Z200US13092","ZCTA5 13092","2024","13092",0,167,80.2,82.5,80,1247,85,1162,0.4,0,0.4,233,12.1,1,0.6,232,13.2,244,12.6,60,35.9,184,10.4,FALSE,0
"860Z200US13101","ZCTA5 13101","2024","13101",0,138,82.6,95.2,81.9,1000,60,940,1.8,0,1.9,161,8.9,0,0,161,9.6,322,17.7,12,8.7,310,18.5,FALSE,0
"860Z200US13102","ZCTA5 13102","2024","13102",0,0,100,0,100,20,0,20,0,0,0,0,0,0,0,0,0,8,22.2,0,0,8,22.2,FALSE,1
"860Z200US13103","ZCTA5 13103","2024","13103",0,7,91.5,0,91.5,151,0,151,37.1,0,37.1,6,3.1,0,0,6,3.2,27,13.8,7,100,20,10.6,FALSE,0
"860Z200US13104","ZCTA5 13104","2024","13104",0,690,82.4,88.5,82.1,7466,394,7072,3.5,0,3.7,645,5.2,20,2.9,625,5.4,1511,12.3,115,16.7,1396,12,FALSE,0
"860Z200US13108","ZCTA5 13108","2024","13108",0,336,85.7,92.1,85.5,2779,93,2686,7.3,84.9,4.6,266,5.4,0,0,266,5.7,548,11,49,14.6,499,10.8,FALSE,0
"860Z200US13110","ZCTA5 13110","2024","13110",0,203,82.7,100,81.9,1112,65,1047,3.2,0,3.4,117,5.8,6,3,111,6.1,256,12.7,114,56.2,142,7.9,FALSE,0
"860Z200US13111","ZCTA5 13111","2024","13111",0,66,59.7,37.8,60.7,535,14,521,6.5,0,6.7,196,17.4,9,13.6,187,17.6,318,28.2,38,57.6,280,26.4,FALSE,0
"860Z200US13112","ZCTA5 13112","2024","13112",0,105,79.3,62.1,80.2,1008,41,967,0.9,0,0.9,80,4.9,0,0,80,5.2,209,12.8,57,54.3,152,10,FALSE,0
"860Z200US13113","ZCTA5 13113","2024","13113",0,2,64.5,0,64.5,20,0,20,0,0,0,16,31.4,0,0,16,32.7,22,43.1,0,0,22,44.9,FALSE,0
"860Z200US13114","ZCTA5 13114","2024","13114",0,507,75.5,68.8,75.8,3222,143,3079,3.4,0,3.5,813,13.9,25,4.9,788,14.8,1069,18.3,120,23.7,949,17.8,FALSE,0
"860Z200US13115","ZCTA5 13115","2024","13115",0,11,87.5,100,85.5,70,11,59,2.9,0,3.4,17,13.8,0,0,17,15.2,12,9.8,0,0,12,10.7,FALSE,0
"860Z200US13116","ZCTA5 13116","2024","13116",0,196,80.7,100,80.2,1668,45,1623,13.3,0,13.7,102,3.6,0,0,102,3.8,601,21.2,113,64.9,488,18.4,FALSE,0
"860Z200US13117","ZCTA5 13117","2024","13117",0,6,57.4,0,59.3,54,0,54,0,0,0,10,9.3,0,0,10,9.9,18,16.8,3,50,15,14.9,FALSE,0
"860Z200US13118","ZCTA5 13118","2024","13118",0,338,65.2,70.5,64.9,2300,122,2178,5,2.5,5.1,466,11.9,42,13.5,424,11.8,630,16.1,87,28.1,543,15.1,FALSE,0
"860Z200US13120","ZCTA5 13120","2024","13120",0,118,80.6,100,79.6,733,45,688,6.1,0,6.5,85,6.5,0,0,85,7.2,246,18.9,17,14.4,229,19.3,FALSE,0
"860Z200US13122","ZCTA5 13122","2024","13122",0,26,92.8,0,92.8,696,0,696,4.2,0,4.2,34,3.2,0,0,34,3.3,229,21.6,22,84.6,207,20,FALSE,0
"860Z200US13124","ZCTA5 13124","2024","13124",0,10,75.7,100,71,28,6,22,3.6,0,4.5,0,0,0,0,0,0,5,6.8,3,30,2,3.2,FALSE,0
"860Z200US13126","ZCTA5 13126","2024","13126",0,1722,70.8,79.6,70.5,16279,666,15613,9.1,5.6,9.2,3783,15.1,161,9.7,3622,15.5,4661,18.7,439,26.4,4222,18.1,FALSE,0
"860Z200US13131","ZCTA5 13131","2024","13131",0,289,74.2,82.6,73.7,1326,90,1236,8.1,11.1,7.9,290,12.4,4,1.4,286,13.9,351,15,78,27,273,13.3,FALSE,0
"860Z200US13132","ZCTA5 13132","2024","13132",0,264,79.5,93.2,79.2,1560,41,1519,3.4,0,3.5,332,11.5,0,0,332,12.6,481,16.6,109,41.3,372,14.1,FALSE,0
"860Z200US13134","ZCTA5 13134","2024","13134",0,2,95,0,95,95,0,95,0,0,0,10,8.8,0,0,10,9,2,1.8,2,100,0,0,FALSE,0
"860Z200US13135","ZCTA5 13135","2024","13135",0,267,77.2,82.2,77,3040,129,2911,4.5,3.1,4.6,492,9.9,6,2.2,486,10.4,733,14.8,53,19.9,680,14.5,FALSE,0
"860Z200US13136","ZCTA5 13136","2024","13136",0,35,61.4,46.7,62.5,137,7,130,2.2,0,2.3,44,13.4,0,0,44,15,70,21.3,12,34.3,58,19.8,FALSE,0
"860Z200US13138","ZCTA5 13138","2024","13138",0,7,91.2,0,97.2,104,0,104,23.1,0,23.1,5,3.2,0,0,5,3.4,67,43.2,0,0,67,45.3,FALSE,0
"860Z200US13140","ZCTA5 13140","2024","13140",0,293,72.8,46.7,74.2,1733,56,1677,3.6,0,3.7,519,16.1,17,5.8,502,17.2,560,17.4,87,29.7,473,16.2,FALSE,0
"860Z200US13141","ZCTA5 13141","2024","13141",0,19,80.9,0,82.2,258,0,258,0.8,0,0.8,11,2.4,0,0,11,2.5,64,13.9,5,26.3,59,13.3,FALSE,0
"860Z200US13142","ZCTA5 13142","2024","13142",0,622,73.1,62.5,74.1,2624,195,2429,7.1,3.6,7.4,697,13.8,82,13.2,615,13.9,1062,21,289,46.5,773,17.4,FALSE,0
